ID,HET,SMILES
4wvl_3us_lig,3us,CC(O)NCCCCNC1NCNC2C1NCN2[C@@H]1O[C@H](CN(CCCNC(O)NC2CCC(C(C)(C)C)CC2)C(C)C)[C@@H](O)[C@H]1O
4wvo_3uz_lig,3uz,CCCOC1CCC(CCNC(O)[C@@H](OCCC)C2CCC(Cl)CC2)CC1OC
4ww2_jls_lig,jls,CCCCCCCCCCCCCCCCCCCCCCCC(O)N[C@@H](CO[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@H](O)CCCCCCCCCCCCCC
4ww5_anp_lig,anp,N[C@H]1NCN[C@H]2C1NCN2[C@@H]1O[C@H](CO[PH](O)(O)O[PH](N)(O)O)[C@H](O)C1O
4ww7_amp_lig,amp,NC1NCNC2C1NCN2[C@@H]1O[C@H](CO[PH](O)(O)O)[C@@H](O)[C@H]1O
4ww8_vd9_lig,vd9,CCCS[C@H]1CC[C@H](S(N)(O)O)CC1
4ww9_adp_lig,adp,NC1NCNC2C1NCN2[C@@H]1O[C@H](CO[PH](O)(O)O[PH](O)(O)O)[C@@H](O)[C@H]1O
4wwn_3vc_lig,3vc,C[C@H](NC1NCNC2NCNC21)C1CC2CCC(F)CC2NC1C1CCCCN1
4wwo_3vd_lig,3vd,C[C@H](NC1NCNC2NCNC21)C1CC2CCCC(Cl)C2N[C@H]1C1CCCC(F)C1
4wwp_3ve_lig,3ve,CC1NCCCC1C1NC2C(Cl)CCCC2CC1[C@H](C)NC1NCNC2NCNC21
4wxf_plg_lig,plg,CC1NCC(CO[PH](O)(O)O)[C@@H](CNCC(O)O)C1O
4wxg_2bo_lig,2bo,CC1NC[C@@H](CO[PH](O)(O)O)[C@@H](CN[C@H](C(O)O)[C@@H](C)O)C1O
4wxh_3vl_lig,3vl,CC[C@@]1(O)C[C@H](O[C@H]2C[C@H](N(C)C)[C@H](O)[C@H](C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@H]1C(=O)OC
4wxh_sah_lig,sah,NC1NCNC2C1NCN2[C@@H]1O[C@H](CSCC[C@H](N)C(O)O)[C@@H](O)[C@H]1O
4wxi_3vm_lig,3vm,NC[C@H]1CC[C@H](C(O)N[C@@H](CC2CCCCC2)C2C[C@@H](C3CC[C@@H]4C(C3)NN[C@H]4N)CCN2)CC1
4wxl_bb2_lig,bb2,CCCCC[C@H](CC(O)NO)[C@@H](O)N[C@@H](C(C)C)C(O)N1CCC[C@H]1CO
4wxr_3vz_lig,3vz,CC(C)C1CCC(CN2CC(CC(O)O)C3CCC(C4CC(N)CC(N)C4)CC32)CC1
4wxx_sah_lig,sah,NC1NCNC2C1NCN2[C@@H]1O[C@H](CSCC[C@H](N)C(O)O)[C@@H](O)[C@H]1O
4wy0_r5p_lig,r5p,OC[C@H](O)[C@H](O)[C@H](O)CO[PH](O)(O)O
4wy3_3x5_lig,3x5,OC[C@H](CC1CNCN1)NC[C@H]1C[C@@H]2CCCC[C@H]2CN1C(O)C1CCC(C2CCCCC2)CC1
4wyo_3w2_lig,3w2,CC(C)(C)N1CC2OC3(CCN(C(O)[C@H]4CCC5NNCC5C4)CC3)CC(O)[C@H]2N1
4wyp_amp_lig,amp,NC1NCNC2C1NCN2[C@@H]1O[C@H](CO[PH](O)(O)O)[C@@H](O)[C@H]1O
4wyz_u3p_lig,u3p,OC[C@H]1O[C@@H](N2CCC(O)NC2O)[C@H](O)[C@@H]1O[PH](O)(O)O
4wz8_3w7_lig,3w7,CC(C)N1NCC2CC3(CCN(C(O)[C@H]4CCC5NNCC5C4)CC3)CC(O)C21
4wzc_1uc_lig,1uc,N[C@@H](C(O)O)[C@@H](CCCO)C(O)O
4x0f_rol_lig,rol,COC1CCC([C@@H]2CNC(O)C2)CC1OC1CCCC1
4x0m_3wa_lig,3wa,N[C@@H]1NCNC2NCCC(O)[C@@H]21
4x1f_3wf_lig,3wf,CC[C@]1(O)CC[C@H]2[C@@H]3CCC4CC(O)CCC4[C@H]3CC[C@@]21C
4x1g_3wf_lig,3wf,CC[C@]1(O)CC[C@H]2[C@@H]3CCC4CC(O)CCC4[C@H]3CC[C@@]21C
4x1g_3wg_lig,3wg,ClC1[C@@H](Cl)[C@]2(Cl)[C@@H]3[C@@H](Cl)[C@H](Cl)[C@@H](Cl)[C@@H]3[C@@]1(Cl)C2(Cl)Cl
4x1h_bng_lig,bng,CCCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
4x1k_loc_lig,loc,COC1C(OC)[C@H](OC)C[C@H]2CC[C@H](NC(C)O)C3CC(O)[C@@H](OC)CCC3[C@H]12
4x1r_pl0_lig,pl0,NC(N)NC1CCCCC1
4x1y_loc_lig,loc,COC1C(OC)[C@H](OC)C[C@H]2CC[C@H](NC(C)O)C3CC(O)[C@@H](OC)CCC3[C@H]12
4x21_3wh_lig,3wh,CCNC(O)N1CCC(NC2NCC(I)C(C3CNC4CCCCC43)N2)CC1
4x24_tdi_lig,tdi,CSC[C@H]1CN(CC2CNC3C(N)NCNC23)C[C@@H]1O
4x2a_3wl_lig,3wl,O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12
4x2f_3wj_lig,3wj,NC1CCC(N2CCC(O)C3C(N)NCNC32)CC1
4x2g_3wk_lig,3wk,NC1CCC(NC2NCNC3NCCC(O)C32)CC1
4x2j_3wn_lig,3wn,NC1CCC[C@H](NC2NCNC3NCCC(O)C32)C1
4x2k_3wo_lig,3wo,NC1CCC[C@H](NC2NCNC3NCCC(O)C32)C1
4x2p_3py_lig,3py,OCCC(O)O
4x2u_tod_lig,tod,CC(C)C[C@H]([C@H](O)[C@H](O)NO)[C@@H](O)N[C@H](C(O)O)C1CCCCC1
4x36_cht_lig,cht,C[N+](C)(C)CCO
4x3c_tnh_lig,tnh,OC(NCCCCCCNC1C2CCCCC2NC2CCCCC21)C1CCCNC1
4x3j_3wr_lig,3wr,NC1NCN[C@H]2C1C(O)CCN2[C@H]1CC[C@@H](NC(O)NC2C[C@H](C(F)(F)F)CCC2F)CC1
4x3o_3y0_lig,3y0,CCCCCCCCCCCCCO[C@@H]1[C@H](O)[C@@H](CO[P@](=O)(O)O[P@@](=O)(O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)O[C@@H]1S
4x3p_3lx_lig,3lx,CCCCCCCCCCCCCS
4x3p_cna_lig,cna,NC(=O)c1ccc[n+]([C@@H]2C[C@H](CO[P@@](=O)(O)O[P@@](=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1
4x3r_686_lig,686,OC(O)CC[C@H](NC(O)N[C@@H](CCCCN(CC1CCC(Br)CC1)C(O)C1CCC(N2CCN(C3CCCCC3)CC2)NC1)C(O)O)C(O)O
4x3t_45e_lig,45e,COC1CCCC(C(O)N2CCN(C(O)COC3CCCC(C)C3)CC2)C1OC
4x4l_3xg_lig,3xg,CCOC(O)CSC1N[C@@H]2C(SC3CCCC[C@H]32)C(O)N1CCCN1CCCC1
4x58_prp_lig,prp,O=P(O)(O)OC[C@H]1O[C@H](O[P@](=O)(O)OP(=O)(O)O)[C@H](O)[C@@H]1O
4x59_prp_lig,prp,O=P(O)(O)OC[C@H]1O[C@H](O[P@](=O)(O)OP(=O)(O)O)[C@H](O)[C@@H]1O
4x5b_prp_lig,prp,O=P(O)(O)OC[C@H]1O[C@H](O[P@@](=O)(O)OP(=O)(O)O)[C@H](O)[C@@H]1O
4x5d_be2_lig,be2,Nc1ccccc1C(=O)O
4x5e_be2_lig,be2,Nc1ccccc1C(=O)O
4x5p_3xj_lig,3xj,OC[C@H]1O[C@H](OC2CC[C@H](N[C@H](O)C3CCC(C(O)O)CC3)CC2Cl)[C@@H](O)[C@@H](O)[C@@H]1O
4x5q_3xn_lig,3xn,OC[C@H]1O[C@H](OC2CCC(N3CC[C@@H]4CC(N(O)O)CC[C@@H]43)CC2)[C@@H](O)[C@@H](O)[C@@H]1O
4x5r_3xo_lig,3xo,CN1CCN(C2C(O)C(O)C2NC2CCC(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)C(Cl)C2)CC1
4x5y_3xw_lig,3xw,CC1C(CN2CCC(NC3NCNC4SC(CC(F)(F)F)CC34)CC2)CCC2C1CC(CN)N2CC1CNNC1
4x5z_3xy_lig,3xy,NCC1CC2C[C@@H](CN3CCC(N[C@H]4NCNC5S[C@H](CC(F)(F)F)CC54)CC3)CCC2N1
4x60_3xv_lig,3xv,OC(NC[C@H](O)CN1CCC2CCCCC2C1)C1CC(NC2COC2)NCN1
4x6d_ola_lig,ola,CCCCCCCCCCCCCCCCCC(O)O
4x6d_pam_lig,pam,CCCCCCC=CCCCCCCCC(=O)O
4x6e_42h_lig,42h,CCCCCCCCCCCCCCCCCC(O)OC[C@@H](O)CO[PH](O)(O)OCC[N+](C)(C)C
4x6f_3xu_lig,3xu,CCCCCCCCCCCCCCCCCCCCCCCC(O)N[C@@H](CO[PH](O)(O)OCC[N+](C)(C)C)[C@@H](O)CCCCCCCCCCCCCCC
4x6h_3xt_lig,3xt,NCCNC(O)C1(N[C@@H](O)C2CCC(N)C(F)C2)CCCCC1
4x6i_3y1_lig,3y1,NCCN[C@@H](O)C1(N[C@@H](O)[C@@H]2CCC(Br)CC2N)CCCCC1
4x6m_3y3_lig,3y3,NCC1CCC(Cl)C[C@@H]1CN[C@H](O)N[C@@H](CC1CCCCC1)C1NC(Cl)C(C2CC[C@H]3C(N)NN[C@H]3C2)N1
4x6n_3y5_lig,3y5,NC1NN[C@H]2C[C@@H](C3N[C@H]([C@H](CC4CCCCC4)N[C@@H](O)NCC4CC(Cl)CCC4N4CNNN4)NC3Cl)CCC12
4x6o_3y4_lig,3y4,COC(O)NC1CCC(C2N[C@H]([C@H](CC3CCCCC3)NC(O)CC[C@H]3CC(Cl)CCC3N3CNNN3)NC2Cl)CC1
4x6p_3yu_lig,3yu,NC1NNC2C[C@@H]([C@@H]3CNC([C@H](CC4CCCCC4)N[C@@H](O)CCC4CC(Cl)CC[C@@H]4N4CNNN4)N3)CCC12
4x6t_3y6_lig,3y6,CCN1CCN(C(O)N[C@H](C2CCC(O)CC2)C(O)N[C@@H](C[C@@H]2CCCC(C(O)O)C2)B(O)O)C(O)C1O
4x6x_s74_lig,s74,OC(O)CCC1CCC(OC2CCN(C(O)N[C@@H]3[C@@H](C4CCCCC4)[C@H]3C3CCCCC3)CC2)CC1
4x6y_s94_lig,s94,OC(N[C@H]1C[C@@H]1C1CCCCC1)N1CCC(OC2CCCCC2)CC1
4x7h_3z2_lig,3z2,COC1CC2NCCC(OC3CCC(NC(O)[C@@H]4C(O)N(C5CCCCC5)N(C)[C@H]4C4CCNCC4)NC3)C2CC1OC
4x7i_3ys_lig,3ys,NC1N[C@@]2(C3C[C@@H](NC(O)[C@@H]4CC[C@H](F)CN4)CCC3F)COC[C@H]2CS1
4x7j_3z1_lig,3z1,CNC1NCC2CC(C3C(C)CCC(C(O)N[C@@H]4CCC(OC)C(C(F)(F)F)C4)C3N)CCC2N1
4x7k_3z3_lig,3z3,CNC1NCC2C(CCC(C3C(C)CCC([C@H](O)C4C(C5CCCCC5)N(C)N(C5CCCCC5)C4O)C3N)C2F)N1
4x7l_3z4_lig,3z4,CNC1NC2CCC([C@@H]3C(C)CCC([C@@H](O)C4C(C5CCCCC5)N(C)N(C5CCCCC5)C4O)C3N)CC2S1
4x7n_3z5_lig,3z5,CC1CCC2CC(C3C(C)CCC(C(O)C4C(C5CCCCC5)N(C)N(C5CCCCC5)C4O)C3N)CCC2N1
4x7q_3yr_lig,3yr,OC(NC1CNCCC1O[C@H]1CCNC1)C1CSC(C2C(F)CCCC2F)N1
4x7u_zm3_lig,zm3,CC[C@H]1OC(O)CC[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](C)C[C@@H](C)C(O)CCCC[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](O)[C@H]1OC
4x7v_miv_lig,miv,CC[C@H]1OC(O)CC[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](C)C[C@@H](C)C(O)CCCC[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC
4x7w_mvi_lig,mvi,CC[C@H]1OC(O)CC[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](C)C[C@@H](C)C(O)CCCC[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](O)[C@H]1O
4x7x_3zp_lig,3zp,CC[C@H]1OC(O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CCO)C[C@@H](C)C(O)CCC(C)C[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](O)[C@H]1OC
4x7z_zm3_lig,zm3,CC[C@H]1OC(O)CC[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](C)C[C@@H](C)C(O)CCCC[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](O)[C@H]1OC
4x81_mvi_lig,mvi,CC[C@H]1OC(O)CC[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](C)C[C@@H](C)C(O)CCCC[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](O)[C@H]1O
4x86_cps_lig,cps,C[C@H](CCC(O)NCCC[N+](C)(C)CCCS(O)(O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C
4x8c_3yz_lig,3yz,COC1CC(C(O)N2CC[C@@H](O)[C@@H](N)C2)CC2NC(C3CC4CCCNC4N3CC3CC3)N(C)C21
4x8d_avi_lig,avi,CN(C)[C@@H](CC1CNCN1)C(O)O
4x8e_avj_lig,avj,C[N+](C)(C)[C@@H](CC1CNCN1)C(O)O
4x8g_3z0_lig,3z0,CCN1C(C2NC3CC(C(O)N4CCC[C@@H](N)C4)CC(OC)C3N2C)CC2CCCNC21
4x8s_3z7_lig,3z7,COc1cc(Br)ccc1O
4x8t_3z8_lig,3z8,O=C1NCCc2ccc(Cl)cc21
4x8u_3zb_lig,3zb,OC(O)C1C[C@@H]2CC(Cl)CCC2N1
4xa5_8dg_lig,8dg,NC1NC(O)[C@H]2NC(O)N([C@H]3C[C@H](O)[C@@H](CO[PH](O)(O)O[PH](O)(O)O[PH](O)(O)O)O3)[C@@H]2N1
4xaq_40f_lig,40f,N[C@@]1(C(O)O)CC[C@H]2[C@H](C(O)O)[C@H]21
4xar_40f_lig,40f,N[C@@]1(C(O)O)CC[C@H]2[C@H](C(O)O)[C@H]21
4xas_40h_lig,40h,N[C@@]1(C(O)O)CC2(CC2)[C@H]2[C@H](C(O)O)[C@H]21
4xb5_45d_lig,45d,CC(CCC[C@H](C)CCCC[C@@H](C)CCCC(C)CC[C@H]1[C@@H](C)C(O)CCC1(C)C)CC[C@@H]1[C@H](C)C(O)CCC1(C)C
4xbj_in5_lig,in5,CC1NC[C@H](CO[PH](O)(O)O)[C@@H](CN[C@@H](C)[PH](O)(O)O)[C@@H]1O
4xbr_atp_lig,atp,NC1NCNC2C1NCN2[C@@H]1O[C@H](CO[PH](O)(O)O[PH](O)(O)O[PH](O)(O)O)[C@@H](O)[C@H]1O
4xc0_acp_lig,acp,NC1NCNC2C1NCN2[C@@H]1O[C@H](CO[PH](O)(O)O[PH](O)(O)C[PH](O)(O)O)[C@@H](O)[C@H]1O
4xcj_adp_lig,adp,NC1NCNC2C1NCN2[C@@H]1O[C@H](CO[PH](O)(O)O[PH](O)(O)O)[C@@H](O)[C@H]1O
4xcl_ags_lig,ags,NC1NCNC2C1NCN2[C@@H]1O[C@H](CO[PH](O)(O)O[PH](O)(O)O)[C@@H](O)[C@H]1O
4xcs_cps_lig,cps,C[C@H](CC[C@@H](O)NCCC[N+](C)(C)CCCS(O)(O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C
4xd2_nai_lig,nai,NC(O)C1CCCN([C@@H]2O[C@H](CO[PH](O)(O)O[PH](O)(O)OC[C@H]3O[C@@H](N4CNC5C(N)NCNC54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C1
4xd8_anp_lig,anp,NC1NCNC2C1NCN2[C@@H]1O[C@H](CO[PH](O)(O)O[PH](N)(O)O)[C@@H](O)[C@H]1O
4xdg_3zu_lig,3zu,COC1CC[C@@H]2[C@H](C1)C(O)[C@H]([C@H]1CC[C@@H](N)CC1)N2O
4xdh_3zv_lig,3zv,COc1ccc(C2=Nc3ccc(OC)cc3C2=O)cc1
4xdl_40d_lig,40d,OC1CCC(C(F)(F)F)CC1Br
4xdm_gdm_lig,gdm,COC1C(O)CC2NC(O)[C@@H](C)CCC[C@H](OC)[C@@H](OC(N)O)C(C)C[C@H](C)[C@@H](O)[C@@H](OC)C[C@H](C)CC1C2O
4xe0_40l_lig,40l,CC[C@H](NC1NCNC2NCNC21)C1NC2CCCC(F)C2C(O)N1C1CCCCC1
4xe6_06u_lig,06u,CCC1NC(N)NC(N)C1CC[C@H](C)C1CC(OC)C[C@H](C2CCNCC2)C1
4xew_40n_lig,40n,O=c1cc(-c2ccccc2F)[nH]c2cc3c(cc12)OCO3
4xew_plp_lig,plp,CC1NCC(CO[PH](O)(O)O)C(C)C1O
4xey_1n1_lig,1n1,CC1NC(NC2NCC(C(O)NC3C(C)CCCC3Cl)S2)CC(N2CCN(CCO)CC2)N1
4xfp_aza_lig,aza,OC1NC(O)C2NNNC2N1
4xg3_x3g_lig,x3g,CC1CN([C@@H]2NC(NC3CC(C)C(OS(C)(O)O)C(C)C3)NCC2F)CC1CN1CC[C@@H](O)C1
4xg4_x4g_lig,x4g,CC1CN([C@@H]2NC(NC3CC(C)C(OCCO)C(C)C3)NCC2F)CC1CN1CC[C@@H](O)C1
4xg6_x6g_lig,x6g,CC1CC(C)CC(N[C@@H]2NCC[C@H](N3C[C@@H](CN4CC(O)C4)C(C)N3)N2)C1
4xg7_x7g_lig,x7g,CC1NN([C@H]2CCNC(NC3CCC4C(CNN4C)C3)N2)CC1CN1CC(O)C1
4xg8_x8g_lig,x8g,CC1NN(C2CCNC(NC3CCC4C(C3)C(Cl)NN4C)N2)CC1CN1CC(O)C1
4xg9_x9g_lig,x9g,CC1NN([C@H]2CCNC(NC3CCC4C(C3)C(Cl)C(C)N4C)N2)C[C@@H]1CN1CC(O)C1
4xh6_hul_lig,hul,COC1C(O)CC2O[C@H](C3CCC(O)CC3)CC(O)C2C1O
4xhb_17y_lig,17y,O[C@@H]1CCC[C@@H]1O
4xhk_3yr_lig,3yr,O[C@@H](NC1CNCCC1O[C@H]1CCNC1)C1CS[C@@H](C2C(F)CCC[C@H]2F)N1
4xhl_cki_lig,cki,NCCNS(O)(O)C1CCC(Cl)C2CCNCC21
4xia_sor_lig,sor,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO
4xii_40v_lig,40v,COCCN(C[C@@H]1CCCN(C2CC3CCCCC3C2)C1)C(O)C1CC(N(O)O)C2CCCNC2C1O
4xiq_40y_lig,40y,CC1C2C(O)CC(C)(C)C[C@@H]2N2C3CCC(C(N)O)CC3OCC[C@H]12
4xir_40x_lig,40x,CCC[C@H]1C[C@@H]2[C@H](C)C3C(O)CC(C)(C)CC3N2[C@@H]2C[C@H](Cl)C(C(N)O)C[C@@H]2O1
4xit_40z_lig,40z,CC1C2C(O)CC(C)(C)CC2N2C1CCN(CC1CCCO1)C1CC(C(N)O)[C@@H](Cl)CC12
4xj0_41b_lig,41b,OC[C@H]([C@@H]1CCC(Cl)C(F)C1)N1CCC([C@H]2CCNC(NC3CCOCC3)N2)CC1O
4xjj_41d_lig,41d,OCCC1CCCCN1CCCS(O)(O)O
4xjl_41f_lig,41f,O=C(Nc1ccc2snnc2c1)N1CCN(c2ccccc2)CC1
4xjl_plp_lig,plp,CC1NCC(CO[PH](O)(O)O)C(C)C1O
4xjm_41e_lig,41e,COc1cccc(NC(=O)CCC2CCN(C(=O)c3ccc(C(C)=O)s3)CC2)c1
4xjm_plp_lig,plp,CC1NCC(CO[PH](O)(O)O)C(C)C1O
4xjo_41o_lig,41o,O=C1C=Cc2cc(N3CCN(C(=O)c4cccc(Cl)c4)CC3)ccc21
4xjo_plp_lig,plp,CC1NCC(CO[PH](O)(O)O)C(C)C1O
4xjw_opx_lig,opx,O[C@@H]1C[C@@](CNC2CCCCC2)(S(O)(O)O)C[C@@H]1O
4xkb_de9_lig,de9,CC1CC2CC3NC(CC4NC(CC5NC(CC5C)CC1N2)C(C)C4CCC(O)O)C(CCC(O)O)C3C
4xkc_md9_lig,md9,CC1CC2CC3C(C)C(CCC(O)O)C4CC5C(CCC(O)O)C(C)C6CC7C(C)CC8CC1[N]2[Mg@]([N]87)([N]34)[N]65
4xkx_43k_lig,43k,NC1N[C@@]2(CO1)C1CC(C3CCCNC3F)CCC1OC1CNC(C3CCNC(F)C3)CC12
4xli_1n1_lig,1n1,CC1NC(NC2NCC(C(O)N[C@@H]3C(C)CCCC3Cl)S2)C[C@@H](N2CCN(CCO)CC2)N1
4xlv_acp_lig,acp,NC1NCNC2C1NCN2[C@@H]1O[C@H](CO[PH](O)(O)O[PH](O)(O)C[PH](O)(O)O)[C@@H](O)[C@H]1O
4xly_ecp_lig,ecp,C[C@H](CCO[PH](O)(O)O[PH](O)(O)O)CC[C@@H]1[C@H](C)CC[C@@H]2C(C)(C)CCC[C@@]12C
4xm6_41r_lig,41r,CC(C)CN([C@H](C(C)C)C(O)NO)S(O)(O)C1CCC(F)C(C)C1
4xm7_41s_lig,41s,COC1CC(S(O)(O)N(CC(C)C)[C@H](C(C)C)C(O)NO)CCC1F
4xm8_41t_lig,41t,COCC1CCCC(S(O)(O)N(CC(C)C)[C@H](C(C)C)C(O)NO)C1
4xma_opx_lig,opx,O[C@@H]1C[C@@](CNC2CCCCC2)(S(O)(O)O)C[C@@H]1O
4xmb_41p_lig,41p,COC1CCC(S(O)(O)N(CC(N)O)C2CCC(N(CC(N)O)S(O)(O)C3CCC(OC)CC3)C3CCCCC32)CC1
4xmo_46g_lig,46g,COC1CNC2CCC([C@@](C)(F)C3NNC4C(F)C[C@@H]([C@H]5CC(C)NO5)CN43)CC2C1
4xmt_dpp_lig,dpp,NC[C@H](N)C(O)O
4xmt_mli_lig,mli,OC(O)CC(O)O
4xmx_mli_lig,mli,O=C([O-])CC(=O)[O-]
4xmz_dab_lig,dab,NCC[C@H](N)C(O)O
4xn5_mli_lig,mli,O=C([O-])CC(=O)[O-]
4xn7_dpp_lig,dpp,NC[C@H](N)C(O)O
4xn8_mli_lig,mli,O=C([O-])CC(=O)[O-]
4xn9_bal_lig,bal,NCCC(O)O
4xna_mli_lig,mli,O=C([O-])CC(=O)[O-]
4xnb_mli_lig,mli,O=C([O-])CC(=O)[O-]
4xnd_mli_lig,mli,O=C([O-])CC(=O)[O-]
4xnh_i6p_lig,i6p,O[PH](O)(O)O[C@H]1[C@H](O[PH](O)(O)O)[C@@H](O[PH](O)(O)O)[C@H](O[PH](O)(O)O)[C@@H](O[PH](O)(O)O)[C@H]1O[PH](O)(O)O
4xnv_bur_lig,bur,CC(C)(C)C1CCCC[C@H]1OC1NCCCC1N[C@@H](O)NC1CCC(OC(F)(F)F)CC1
4xnw_2id_lig,2id,CNC1NC(I)NC2C1NCN2[C@H]1C[C@H](O[PH](O)(O)O)[C@]2(CO[PH](O)(O)O)C[C@H]12
4xo3_mli_lig,mli,O=C([O-])CC(=O)[O-]
4xo6_5sd_lig,5sd,C[C@]12CC[C@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(O)CC[C@@H]12
4xo6_aox_lig,aox,C[C@]12CC[C@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(O)CC[C@@H]12
4xo7_asd_lig,asd,C[C@]12CCC(O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(O)CC[C@@H]12
4xoc_kgm_lig,kgm,CCCCCCCO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O
4xoi_gtp_lig,gtp,NC1NC(O)C2NCN([C@@H]3O[C@H](CO[PH](O)(O)O[PH](O)(O)O[PH](O)(O)O)[C@@H](O)[C@H]3O)C2N1
4xoy_dx4_lig,dx4,NC1NC(S)C2NCNC2N1
4xp0_42a_lig,42a,NCC1CNC2NCCCC12
4xp2_tt4_lig,tt4,NC1N[C@@H](N)N(C2CCCCC2)N1
4xq8_dtp_lig,dtp,NC1NCNC2C1NCN2[C@H]1C[C@H](O)[C@@H](CO[PH](O)(O)O[PH](O)(O)O[PH](O)(O)O)O1
4xqg_1ps_lig,1ps,O=S(=O)([O-])CCC[n+]1ccccc1
4xrh_ttp_lig,ttp,CC1CN([C@H]2C[C@H](O)[C@@H](CO[PH](O)(O)O[PH](O)(O)O[PH](O)(O)O)O2)C(O)NC1O
4xrj_620_lig,620,NC1NNNN1NCC1CCCC(OCC2CCCCC2)C1
4xry_si5_lig,si5,CN1CC([C@H]2C[C@H]3CSC(N)N[C@@]3(C3CCC(F)CC3F)CO2)CN1
4xrz_si6_lig,si6,NC1N[C@@]2(C3CCC(F)CC3F)CO[C@@H](C3CNNC3)C[C@H]2CS1
4xs2_42p_lig,42p,COCCCN[C@@H]1NC(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)[C@@H]([C@H]2NC3CCCCC3S2)[C@H](Cl)N1
4xsh_gsp_lig,gsp,NC1NC(O)C2NCN([C@@H]3O[C@H](CO[PH](O)(O)O[PH](O)(O)O[PH](O)(O)S)[C@@H](O)[C@H]3O)C2N1
4xsm_tlz_lig,tlz,OC[C@@H](O)[C@H](O)[C@H](O)[C@H](O)CO
4xt9_43v_lig,43v,CCS(O)(O)C1CCC(CC(O)N[C@@H]2N[C@H](C3CC(Cl)CCC3Cl)C(C3CCCCC3)S2)CC1
4xua_43c_lig,43c,CC1CN(CCN2CNC(C3CCCCC3)C2C2CCC(CN)CC2)NN1
4xub_43d_lig,43d,CC1CN(CCN2CN[C@@H]([C@H]3CNN(C)C3)C2C2CCC(CN)CC2)NN1
4xuc_43g_lig,43g,OC1CCN([C@H]2CCCC(C3CCCCC3)C2)CC1O
4xud_43h_lig,43h,OB(O)C1CN(C2CCCC(C3CCCCC3)C2)CC(O)C1O
4xue_43j_lig,43j,CN1C(O)C(O)CNC1C1CCCC(C2CCCCC2)C1
4xuh_sfi_lig,sfi,CSc1ccc(C=C2C(C)=C(CC(=O)O)c3cc(F)ccc32)cc1
4xui_2vc_lig,2vc,CN1CCN(C(O)N[C@@H](CCCONC(N)N)C(O)N[C@@H](CCC2CCCCC2)CCS(O)(O)C2NCCCN2)CC1
4xus_ttp_lig,ttp,CC1CN([C@H]2C[C@H](O)[C@@H](CO[PH](O)(O)O[PH](O)(O)O[PH](O)(O)O)O2)[C@H](O)N[C@@H]1O
4xv1_904_lig,904,CCN(C)S(O)(O)NC1CCC(F)C(C(O)C2CNC3NCC(C4CNC(C5CC5)NC4)CC32)C1F
